hotel_name,reviewer_name,reviewer_url,reviewer_location,reviewer_reviewdate,reviewer_helpful_name,reviewer_title,reviewer_detail,reviewer_datestay,reviewer_triptype,reviewer_user_rating,,overall_hotelrating,overallrating_location,overallrating_cleaniness,overallrating_service,overallrating_value,,Region,Address,Phone No.
Hotel Indigo Singapore Katong,KenS,https://www.tripadvisor.com.sg/Profile/KenSoon,"Singapore, Singapore",KenS wrote a review Feb 2020,60 contributions,"Excellent stay, great service and charming room","Probably one of the best stay I had in Singapore thus far.
Extremely charming Peranakan themed-hotel, which my wife commended on the attention to details in the room. Get the king suite with a bathtub! The view is impeccable too.
Semi-buffet & ala carte breakfast is done at the perankan restaurant next door. The food is fantastic, such as the traditional kaya toast set, the pancakes,
Great location that is near many good cafes, eateries, bars and shopping. Even East Coast park is a stone's throw away
Smart idea to have a discounted Sunday yoga for guests.
Requested for a crib and it was provided. The crib is sturdy and clean.",Date of stay: February 2020,,5,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,KenS,https://www.tripadvisor.com.sg/Profile/KenSoon,"Singapore, Singapore",KenS wrote a review Feb 2020,7 helpful votes,"Excellent stay, great service and charming room",-''-,Date of stay: February 2020,,5,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,leanne c,https://www.tripadvisor.com.sg/Profile/51leannec,"Wollongong, Australia",leanne c wrote a review Feb 2020,35 contributions,Faboulous roof top pool,"We stayed at hotel indigo for 1 night with 4 children in an interconnecting room. The hotel has some great interior design with little features such as traditional sweets in jars. Both rooms were fairly small which is typical for Singapore but the facilities onsite and local arwa more than made up for this. Katong is a great area to visit and the hotel felt really central. There are plenty of great restaurants just outside of the hotel, which was helpful as the food at the onsite restaurant was quite poor and the choice at breakfast not great but adequate for 1 night. The rooftop pool and gym were fantastic. We would definately stay again.",Date of stay: February 2020,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,leanne c,https://www.tripadvisor.com.sg/Profile/51leannec,"Wollongong, Australia",leanne c wrote a review Feb 2020,3 helpful votes,Faboulous roof top pool,-''-,Date of stay: February 2020,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,Netherite Scraps,https://www.tripadvisor.com.sg/Profile/idonthaveone123,"Hong Kong, China",Netherite Scraps wrote a review Jan 2020,19 contributions,A little hidden gem,"We stayed there over Christmas holiday 2019. We liked the oriental design of the hotel, as well as the service. The hotel appears to be new and clean and the breakfast which is included in our room price is good quality, which offers a la carte as well as buffet choices. The room size is on the smaller side, which didn't bother us. However, the bed matress was too soft and springy, and when your partner moves the whole bed shakes. In addition, the room we were given has a connecting door to the next room and the door does not lock properly. One night during our stay, the guest in the other connecting room accidently opened the door and peeked into our room. Apart from the problematic mattress and the faulty connecting door, we are in general happy with this hotel, we would consider returning. We also liked the location, which is not in the middle of the touristy area. It offered us the tranquility we were looking for.",Date of stay: December 2019,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,Netherite Scraps,https://www.tripadvisor.com.sg/Profile/idonthaveone123,"Hong Kong, China",Netherite Scraps wrote a review Jan 2020,5 helpful votes,A little hidden gem,-''-,Date of stay: December 2019,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,bus11traveller,https://www.tripadvisor.com.sg/Profile/bus11traveller,"Hong Kong, China",bus11traveller wrote a review Jan 2020,57 contributions,Worth trying and must try their restaurant,"Food at the restaurant is amazing. Nice themed rooms, the food scrub is a nice touch, a selection of complimentary lozenges and candies. TWG tea bags! Close to airport but not too close, good selection of restaurants and bars nearby. On the downside, rooftop pool is a little overrated, a tad tiny and basically overlooking the neighbourhood, don’t expect any glam but more coziness. For this price, could actually be in a nice 4-4.5* closer in the city. Location wise, it really isn’t close to anything major and not connected to MRT so it’s either bus or taxis which some times are not the best options, especially when weather is bad, so bear that in mind.",Date of stay: January 2020,Trip type: Travelled solo,5,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,bus11traveller,https://www.tripadvisor.com.sg/Profile/bus11traveller,"Hong Kong, China",bus11traveller wrote a review Jan 2020,36 helpful votes,Worth trying and must try their restaurant,-''-,Date of stay: January 2020,Trip type: Travelled solo,5,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,Joemisty,https://www.tripadvisor.com.sg/Profile/joemisty,"Singapore, Singapore",Joemisty wrote a review Jan 2020,15 contributions,Spacious room well designed,"In a nice neighbourhood within walking distance to many eateries. Chilled casual vibes, room is spacious and look exactly like photo. Will recommend this to any guest looking for a different staycation compared to downtown hotel. Meals were good with good selection",Date of stay: September 2019,,5,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,Joemisty,https://www.tripadvisor.com.sg/Profile/joemisty,"Singapore, Singapore",Joemisty wrote a review Jan 2020,29 helpful votes,Spacious room well designed,"In a nice neighbourhood within walking distance to many eateries. Chilled casual vibes, room is spacious and look exactly like photo. Will recommend this to any guest looking for a different staycation compared to downtown hotel. Meals were good with good selection",Date of stay: September 2019,,5,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,197gabes,https://www.tripadvisor.com.sg/Profile/197gabes,"Singapore, Singapore",197gabes wrote a review Jan 2020,96 contributions,Great hotel for staycations,"First time staying an Indigo brand hotel. So did not really have much expectations when made a booking for staycation. Glad to say that the property did not disappoint and we had a good time.
The check in was efficient and staff was friendly and gave the usual info on breakfast and check out timing before issuing the room key. Similarly, checking out was hassle free, the whole process took less than 5 minutes.
The room like the rest of the hotel have a strong Peranakan influence which is nice as it blends well with the whole Katong area. There are several nice touches that made the stay specially memorable like offering free candy commonly found from one’s childhood, a table that also doubles as a carrom board which you can play on. The room we had also offered a great view of whole Katong neighborhoods.
The housekeeping team deserves a pat on their back as the room is always clean and basic amenities refilled. Whenever a request was made, their response is always prompt.
The location of the hotel is another big plus, as there are plenty of food and drink options around and for any shopaholic there are a couple of decent malls within walking distance like Katong 112 and Parkway Parade.
The main reason this review did not gets a 5 star rating is that it does not offer complimentary parking to guest, which is a disappointment considering it is such a great alternative to the usual city area hotels for staycation.
All said will be looking forward to another staycation at the property.",Date of stay: January 2020,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,197gabes,https://www.tripadvisor.com.sg/Profile/197gabes,"Singapore, Singapore",197gabes wrote a review Jan 2020,25 helpful votes,Great hotel for staycations,-''-,Date of stay: January 2020,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,SMJ0907,https://www.tripadvisor.com.sg/Profile/SMJ0907,"Melbourne, Australia",SMJ0907 wrote a review Jan 2020,56 contributions,Beautiful hotel in great part of Singapore,"We have really enjoyed our stay at Hotel Indigo. The rooms are unique and generous. The rooftop pool is exquisite.
The hotel is a very easy 10 minute cab ride from Changi Airport.
One star lost for a few reasons:
- Baba Chews is the restaurant attached to the hotel where you can get buffet breakfast in the morning (was included for us) and meals at other times of the day. The service was just OK. Maybe it was because of Lunar New Year that it was so busy, but usually restaurants would staff up for such a peak period. The delays in being attended to on arrival and the wait for coffee was not acceptable. The breakfast food was pretty good, with the exception of the Nasi Lemak, but the evening meals were not so great. I had to send back the specialty crab soup which was cold.
In terms of the hotel, the service was good. Our corridor smelt very strongly of cigarette smoke at one point, which I reported and which was fixed pretty promptly. Surprising just how many people flaunt no smoking rules in hotels!
When I called to report it, I did have to call three times before reception answered.
I would recommend this hotel, but suggest you eat elsewhere as there are many good restaurants along East Coast Road.",Date of stay: January 2020,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,SMJ0907,https://www.tripadvisor.com.sg/Profile/SMJ0907,"Melbourne, Australia",SMJ0907 wrote a review Jan 2020,22 helpful votes,Beautiful hotel in great part of Singapore,-''-,Date of stay: January 2020,,4,,,,,,,,Marine Parade,,
Hotel Indigo Singapore Katong,chris2pherwong,https://www.tripadvisor.com.sg/Profile/chris2pherwong,"Canton of Zug, Switzerland",chris2pherwong wrote a review Jan 2020,410 contributions,Excellent Hotel with Beautiful Accents,"We love this hotel with its modern interiors mixed with Peranakan accents. It is highly Instagrammable and the rooftop pool is also very photogenic. Breakfast at the nearby restaurant was nice, service was efficient and our stay was very pleasant. The Katong neighbourhood is teeming with restaurants, bars and a supermarket is nearby. Love the East Coast neighbourhood vibe. Would love to return.",Date of stay: December 2019,,5,,,,,,,,Marine Parade,,
